1544	0.27647
1545	0.27681
1546	0.27614
1547	0.27207
1548	0.26873
1549	0.27027
1550	0.26926
1551	0.27024
1552	0.27191
1553	0.2689
1554	0.26519
1555	0.26505
1556	0.26473
1557	0.267
1558	0.26704
1559	0.26546
1560	0.26574
1561	0.26822
1562	0.26751
1563	0.26487
1564	0.26389
1565	0.26461
1566	0.26182
1567	0.26092
1568	0.25943
1569	0.25857
1570	0.26002
1571	0.26291
1572	0.26275
1573	0.26109
1574	0.25595
1575	0.2492
1576	0.24894
1577	0.24212
1578	0.24848
1579	0.25677
1580	0.25893
1581	0.25772
1582	0.2517
1583	0.2508
1584	0.25227
1585	0.2543
1586	0.25357
1587	0.25021
1588	0.24337
1589	0.23363
1590	0.23454
1591	0.24007
1592	0.24785
1593	0.25299
1594	0.25404
1595	0.2524
1596	0.24573
1597	0.2471
1598	0.25208
1599	0.25011
1600	0.24839
1601	0.24572
1602	0.24592
1603	0.24737
1604	0.24698
1605	0.24602
1606	0.24461
1607	0.24447
1608	0.24674
1609	0.24315
1610	0.23603
1611	0.23698
1612	0.24023
1613	0.24218
1614	0.24255
1615	0.23948
1616	0.23429
1617	0.2361
1618	0.24093
1619	0.24066
1620	0.235
1621	0.23366
1622	0.23766
1623	0.24101
1624	0.2414
1625	0.23954
1626	0.23982
1627	0.24091
1628	0.24175
1629	0.24047
1630	0.23846
1631	0.23855
1632	0.23782
1633	0.23511
1634	0.23385
1635	0.23575
1636	0.23375
1637	0.22901
1638	0.22465
1639	0.22239
1640	0.22371
1641	0.22295
1642	0.22372
1643	0.22599
1644	0.22539
1645	0.22558
1646	0.22774
1647	0.22882
1648	0.22806
1649	0.22625
1650	0.22652
1651	0.22606
1652	0.22661
1653	0.2269
1654	0.22649
1655	0.22611
1656	0.22677
1657	0.22687
1658	0.22597
1659	0.22466
1660	0.22518
1661	0.22609
1662	0.22512
1663	0.22367
1664	0.22285
1665	0.22152
1666	0.22066
1667	0.22009
1668	0.21797
1669	0.21879
1670	0.2211
1671	0.21912
1672	0.21443
1673	0.21482
1674	0.21673
1675	0.21437
1676	0.21251
1677	0.21363
1678	0.21335
1679	0.21021
1680	0.20441
1681	0.19973
1682	0.20191
1683	0.20691
1684	0.21027
1685	0.21117
1686	0.21062
1687	0.21038
1688	0.21041
1689	0.20896
1690	0.20921
1691	0.21109
1692	0.21163
1693	0.21127
1694	0.21083
1695	0.21058
1696	0.20993
1697	0.20914
1698	0.20879
1699	0.20779
1700	0.20606
1701	0.20521
1702	0.20435
1703	0.20433
1704	0.2043
1705	0.20428
1706	0.20328
1707	0.20229
1708	0.20129
1709	0.2003
1710	0.1993
1711	0.19978
1712	0.20026
1713	0.20075
1714	0.20123
1715	0.20171
1716	0.20092
1717	0.20013
1718	0.19935
1719	0.19856
1720	0.19777
1721	0.19703
1722	0.19629
1723	0.19556
1724	0.19482
1725	0.19408
1726	0.19385
1727	0.19362
1728	0.19338
1729	0.19315
1730	0.19292
1731	0.19058
1732	0.18824
1733	0.18589
1734	0.18355
1735	0.18121
1736	0.18211
1737	0.183
1738	0.1839
1739	0.18479
1740	0.18569
1741	0.18582
1742	0.18595
1743	0.18607
1744	0.1862
1745	0.18633
1746	0.1861
1747	0.18587
1748	0.18563
1749	0.1854
1750	0.18517
1751	0.18515
1752	0.18513
1753	0.18511
1754	0.18509
1755	0.18507
1756	0.18459
1757	0.1841
1758	0.18362
1759	0.18313
1760	0.18265
1761	0.18236
1762	0.18206
1763	0.18177
1764	0.18147
1765	0.18118
1766	0.18089
1767	0.18059
1768	0.1803
1769	0.18
1770	0.17971
1771	0.17932
1772	0.17892
1773	0.17853
1774	0.17813
1775	0.17774
1776	0.17727
1777	0.17679
1778	0.17632
1779	0.17584
1780	0.17537
1781	0.17511
1782	0.17485
1783	0.17458
1784	0.17432
1785	0.17406
1786	0.17398
1787	0.1739
1788	0.17382
1789	0.17374
1790	0.17366
1791	0.17312
1792	0.17258
1793	0.17204
1794	0.1715
1795	0.17096
1796	0.17057
1797	0.17018
